date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:52:38	32040/32040	---M--	200	added ('OK')	image/jpeg	etag:%227d28-6523480f-77e517a9bec5af60;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_29-01.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_29-01.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:38	4995/4995	---M-Z	200	added ('OK')	text/html	etag:%221383-6523480d-ccc35849f6c6f4de;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_27.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_27.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:39	2704/2704	---M-Z	200	added ('OK')	text/html	etag:%22a90-6523480d-e3ca1f118b3852da;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_30.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_30.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:39	25949/25949	---M--	200	added ('OK')	image/jpeg	etag:%22655d-65234811-b48d3fc356815601;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_27-01.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_27-01.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:39	7704/7704	---M-Z	200	added ('OK')	text/html	etag:%221e18-65234810-a0477c384a501be2;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_26.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_26.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:39	6098/6098	---M-Z	200	added ('OK')	text/html	etag:%2217d2-65234810-ae1da924847b553c;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_25.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_25.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:39	3572/3572	---M-Z	200	added ('OK')	text/html	etag:%22df4-65234812-da779dd4936dc017;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_24.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_24.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:40	39017/39017	---M--	200	added ('OK')	image/jpeg	etag:%229869-65234806-4a2622de0ed237b7;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_28-02.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_28-02.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:40	7071/7071	---M-Z	200	added ('OK')	text/html	etag:%221b9f-65234809-4532a10e65beb4f7;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_23.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_23.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:40	4074/4074	---M-Z	200	added ('OK')	text/html	etag:%22fea-65234814-ff97eeea5b55152b;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_22.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_22.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:40	8511082/8511082	UR-M--	200	added ('Partial%20Content')	audio/mpeg	etag:%2281de6a-652348e9-d911b7241185df64;;;%22	http://cameratawieliczka.pl/stuff/gdy_sie_chrystus_rodzi.mp3	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/stuff/gdy_sie_chrystus_rodzi.mp3	(from http://cameratawieliczka.pl/spiew.html)
19:52:41	3800/3800	---M-Z	200	added ('OK')	text/html	etag:%22ed8-6523480d-a49c297143047c9f;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_21.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_21.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:41	5982/5982	---M-Z	200	added ('OK')	text/html	etag:%22175e-65234809-c52688f0f0fc642e;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_20.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_20.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:41	6112/6112	---M-Z	200	added ('OK')	text/html	etag:%2217e0-6523480e-52519724c929989e;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_19.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_19.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:41	4245/4245	---M-Z	200	added ('OK')	text/html	etag:%221095-65234804-2ba10d51f6a6d73b;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_18.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_18.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:42	3241/3241	---M-Z	200	added ('OK')	text/html	etag:%22ca9-6523480e-57ffd82c9ecd6aed;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_17.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_17.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:42	4359/4359	---M-Z	200	added ('OK')	text/html	etag:%221107-65234814-3f67f14b4672fbe5;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_16.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_16.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:42	27571/27571	---M--	200	added ('OK')	image/jpeg	etag:%226bb3-6523480b-bdee369a76affc7e;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_22-01.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_22-01.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:42	2951/2951	---M-Z	200	added ('OK')	text/html	etag:%22b87-65234812-1a6ecbeb0d40263b;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_15.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_15.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:42	4061/4061	---M-Z	200	added ('OK')	text/html	etag:%22fdd-6523480e-3785a3d9a6099f36;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_14.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_14.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:43	5250/5250	---M-Z	200	added ('OK')	text/html	etag:%221482-65234807-850ec19eb2d5db5e;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_13.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_13.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:43	20035/20035	---M--	200	added ('OK')	image/jpeg	etag:%224e43-65234810-e90c10ea25ed21a9;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_15-04.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_15-04.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:43	9462/9462	---M-Z	200	added ('OK')	text/html	etag:%2224f6-65234809-70d818e915c9131a;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_12.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_12.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:43	8550/8550	---M-Z	200	added ('OK')	text/html	etag:%222166-65234815-971fe10080146693;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_11.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_11.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:44	3069/3069	---M-Z	200	added ('OK')	text/html	etag:%22bfd-65234811-181d646ba6c00cb3;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_10.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_10.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:44	5048/5048	---M-Z	200	added ('OK')	text/html	etag:%2213b8-65234807-1f3c184f6d6121a8;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_09.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_09.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:44	3805/3805	---M-Z	200	added ('OK')	text/html	etag:%22edd-6523480d-e1b079e8ff07171;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_08.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_08.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:45	3762/3762	---M-Z	200	added ('OK')	text/html	etag:%22eb2-6523480d-e9c6df639d86647b;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_07.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_07.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:45	5244/5244	---M-Z	200	added ('OK')	text/html	etag:%22147c-6523480b-c3fc2a0684cec3d2;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_06.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_06.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:45	5328/5328	---M-Z	200	added ('OK')	text/html	etag:%2214d0-65234813-42be268172d1a299;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_05.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_05.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:46	4982/4982	---M-Z	200	added ('OK')	text/html	etag:%221376-65234806-af01cff2ddc2d71a;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_04.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_04.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:46	4799/4799	---M-Z	200	added ('OK')	text/html	etag:%2212bf-65234808-724c54fbcfe3c25c;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_03.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_03.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:46	34016/34016	---M--	200	added ('OK')	image/jpeg	etag:%2284e0-6523480a-e189632359ae8b80;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_12-02.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_12-02.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:46	2701/2701	---M-Z	200	added ('OK')	text/html	etag:%22a8d-65234814-a9e5cdf3daa1432b;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_02.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_02.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:46	3490/3490	---M-Z	200	added ('OK')	text/html	etag:%22da2-6523480a-b84e4b5c35cbd637;gz%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01.html	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:47	2815/2815	---M-Z	200	added ('OK')	text/html	etag:%22aff-65234818-2d27c98383dc3bde;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_40.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_40.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:47	3197/3197	---M-Z	200	added ('OK')	text/html	etag:%22c7d-6523481e-9137fa3727b1b4dc;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:47	3836/3836	---M-Z	200	added ('OK')	text/html	etag:%22efc-65234822-6d046ea52b6714ad;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:47	3946/3946	---M-Z	200	added ('OK')	text/html	etag:%22f6a-65234820-a5d1ea887a9a7554;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:48	5343/5343	---M-Z	200	added ('OK')	text/html	etag:%2214df-65234818-a17a78d6cd00a031;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:48	2715/2715	---M-Z	200	added ('OK')	text/html	etag:%22a9b-65234819-2847d1ac09be8257;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_35.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_35.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:48	4929/4929	---M-Z	200	added ('OK')	text/html	etag:%221341-65234817-6025bd3392401460;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:48	3590/3590	---M-Z	200	added ('OK')	text/html	etag:%22e06-6523481c-cbedf469ca44acec;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_33.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_33.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:48	5407/5407	---M-Z	200	added ('OK')	text/html	etag:%22151f-6523481a-d0674a673b9228dd;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_32.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_32.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:49	3709/3709	---M-Z	200	added ('OK')	text/html	etag:%22e7d-6523481d-329664a8ceab1398;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_31.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_31.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:49	5413/5413	---M-Z	200	added ('OK')	text/html	etag:%221525-6523481a-407e746ab204576d;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_30.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_30.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:49	39706/39706	---M--	200	added ('OK')	image/jpeg	etag:%229b1a-6523480c-c4147143c6aa7378;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_07-09.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_07-09.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:49	3922/3922	---M-Z	200	added ('OK')	text/html	etag:%22f52-6523481a-37c4d8dd642aeab1;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_29.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_29.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:50	6955/6955	---M-Z	200	added ('OK')	text/html	etag:%221b2b-6523481e-8a5385e0862b3ba6;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_28.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_28.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:50	6110/6110	---M-Z	200	added ('OK')	text/html	etag:%2217de-6523481f-2e8dba253a2644fa;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_27.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_27.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:50	4601/4601	---M-Z	200	added ('OK')	text/html	etag:%2211f9-65234816-dd07a4d03631026;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_26.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_26.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:50	49352/49352	---M--	200	added ('OK')	image/jpeg	etag:%22c0c8-65234806-a9cd78da01d9bdf9;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_05-25.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_05-25.jpg	(from http://cameratawieliczka.pl/z2014_aktualnosci.html)
19:52:50	4382/4382	---M-Z	200	added ('OK')	text/html	etag:%22111e-65234815-b6157e662adb77ab;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_25.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_25.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:51	2520/2520	---M-Z	200	added ('OK')	text/html	etag:%229d8-65234823-e092b7c29066b382;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_24.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_24.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:51	4069/4069	---M-Z	200	added ('OK')	text/html	etag:%22fe5-65234822-1b1fe4fd623e7dfc;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_23.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_23.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:51	3431/3431	---M-Z	200	added ('OK')	text/html	etag:%22d67-6523481d-db69073560bc51a2;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_22.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_22.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:51	4551/4551	---M-Z	200	added ('OK')	text/html	etag:%2211c7-65234817-e884398bd34589c8;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_21.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_21.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:51	3177/3177	---M-Z	200	added ('OK')	text/html	etag:%22c69-65234820-ab53a02317f297b4;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_20.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_20.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:52	3604/3604	---M-Z	200	added ('OK')	text/html	etag:%22e14-65234815-fef39d7a9c7fd2cf;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_19.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_19.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:52	7100/7100	---M-Z	200	added ('OK')	text/html	etag:%221bbc-65234819-ddce453487c7fc9e;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_18.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_18.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:52	2969/2969	---M-Z	200	added ('OK')	text/html	etag:%22b99-6523481b-a8d9f9ff867ec852;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_17.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_17.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:52	5493/5493	---M-Z	200	added ('OK')	text/html	etag:%221575-65234816-dd361ef7edacc9a0;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_16.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_16.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:53	7131/7131	---M-Z	200	added ('OK')	text/html	etag:%221bdb-6523481b-27d4b6aadb78ba78;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_15.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_15.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:53	5232/5232	---M-Z	200	added ('OK')	text/html	etag:%221470-65234817-aebf5a17d1df5f20;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_14.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_14.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:53	4384/4384	---M-Z	200	added ('OK')	text/html	etag:%221120-6523481f-ba9053814241ec22;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_13.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_13.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:53	4108/4108	---M-Z	200	added ('OK')	text/html	etag:%22100c-65234821-dc81f647bf373cfe;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_12.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_12.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:53	2777/2777	---M-Z	200	added ('OK')	text/html	etag:%22ad9-65234823-a37e4bb62a98e4d9;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_11.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_11.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:54	3557/3557	---M-Z	200	added ('OK')	text/html	etag:%22de5-65234816-1353ecdbad1bd3ee;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_10.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_10.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:54	3567/3567	---M-Z	200	added ('OK')	text/html	etag:%22def-6523481a-87a7264ec3ca8a03;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_09.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_09.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:54	3012/3012	---M-Z	200	added ('OK')	text/html	etag:%22bc4-6523481f-261e13bd039b420e;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_08.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_08.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:54	2731/2731	---M-Z	200	added ('OK')	text/html	etag:%22aab-6523481f-31033674c8b0fa2f;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_07.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_07.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:55	3368/3368	---M-Z	200	added ('OK')	text/html	etag:%22d28-65234820-a99c734c60ba6bef;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_06.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_06.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:55	3136/3136	---M-Z	200	added ('OK')	text/html	etag:%22c40-6523481c-3fb78484dec9264f;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_05.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_05.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:55	2579/2579	---M-Z	200	added ('OK')	text/html	etag:%22a13-6523481b-b84a43c5176daf50;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_04.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_04.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:55	4221/4221	---M-Z	200	added ('OK')	text/html	etag:%22107d-65234819-6f015401c23b2910;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_03.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_03.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:56	4860/4860	---M-Z	200	added ('OK')	text/html	etag:%2212fc-65234817-669b50d80c90ed25;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_02.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_02.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:56	8172/8172	---M-Z	200	added ('OK')	text/html	etag:%221fec-65234822-f476ad4346e32fae;gz%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_01.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_01.html	(from http://cameratawieliczka.pl/z2013_aktualnosci.html)
19:52:56	2272/2272	---M-Z	200	added ('OK')	text/html	etag:%228e0-652347e2-be9973662eead7d6;gz%22	http://cameratawieliczka.pl/aktu/2012/2012aktu_00.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2012/2012aktu_00.html	(from http://cameratawieliczka.pl/z2012_aktualnosci.html)
19:52:56	2076/2076	---M-Z	200	added ('OK')	text/html	etag:%2281c-652347dd-c491cc19fc0009d5;gz%22	http://cameratawieliczka.pl/aktu/2012/2012aktu_51.html	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2012/2012aktu_51.html	(from http://cameratawieliczka.pl/z2012_aktualnosci.html)
